what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1324843814158
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1324843814159
stopped,bundle,org.eclipse.wb.rcp.GroupLayout,1.2.0.r36x201109270449,"org.eclipse.wb.rcp.GroupLayout",1324843814160
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.2.0.r36x201109270453,"org.eclipse.wb.rcp.SWT_AWT",1324843814160
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.databinding.emf",1324843814161
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.2.0.r36x201109270457,"org.eclipse.wb.rcp.databinding.xwt",1324843814162
stopped,bundle,org.eclipse.wb.rcp.databinding,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.databinding",1324843814163
stopped,bundle,org.eclipse.wb.rcp.nebula,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.nebula",1324843814163
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.swing2swt",1324843814164
stopped,bundle,org.eclipse.wb.xwt,1.2.0.r36x201109270457,"org.eclipse.wb.xwt",1324843814165
stopped,bundle,org.eclipse.wb.rcp,1.2.0.r36x201109270442,"org.eclipse.wb.rcp",1324843814166
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1324843814169
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1324843814170
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1324843814171
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1324843814171
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1324843814172
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1324843814173
stopped,bundle,com.google.gdt.eclipse.designer.GWTExt,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.GWTExt",1324843814174
stopped,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.GXT.databinding",1324843814175
stopped,bundle,com.google.gdt.eclipse.designer.GXT,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.GXT",1324843814175
stopped,bundle,com.google.gdt.eclipse.designer.SmartGWT,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.SmartGWT",1324843814176
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder.wizards,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.UiBinder.wizards",1324843814177
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r36x201110181239,"com.google.gdt.eclipse.designer.UiBinder",1324843814178
stopped,bundle,com.google.gdt.eclipse.designer.launch,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.launch",1324843814178
stopped,bundle,com.google.gdt.eclipse.designer.preferences,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.preferences",1324843814179
stopped,bundle,com.google.gdt.eclipse.designer.wizards,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.wizards",1324843814179
stopped,bundle,com.google.gdt.eclipse.designer,2.4.2.r36x201110181239,"com.google.gdt.eclipse.designer",1324843814179
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1324843814180
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1324843814181
stopped,bundle,org.eclipse.dltk.mod.javascript.debug.ui,1.0.0.201105260911,"org.eclipse.dltk.mod.javascript.debug.ui",1324843814182
stopped,bundle,org.eclipse.dltk.mod.javascript.jsjdtdebugger,1.0.0.201105260911,"org.eclipse.dltk.mod.javascript.jsjdtdebugger",1324843814183
stopped,bundle,org.ebayopensource.vjet.eclipse.debug.ui,1.0.0.201105260911,"org.ebayopensource.vjet.eclipse.debug.ui",1324843814183
stopped,bundle,org.ebayopensource.vjet.eclipse.debug,1.0.0.201105260911,"org.ebayopensource.vjet.eclipse.debug",1324843814183
stopped,bundle,org.ebayopensource.vjet.eclipse.launching,1.0.0.201105260911,"org.ebayopensource.vjet.eclipse.launching",1324843814183
stopped,bundle,org.eclipse.dltk.mod.javascript.core.dom.support.sample,1.0.0.201105260911,"org.eclipse.dltk.mod.javascript.core.dom.support.sample",1324843814183
stopped,bundle,org.eclipse.dltk.mod.javascript.core.dom.support,1.0.0.201105260911,"org.eclipse.dltk.mod.javascript.core.dom.support",1324843814188
stopped,bundle,org.eclipse.dltk.mod.javascript.launching,1.0.0.201105260911,"org.eclipse.dltk.mod.javascript.launching",1324843814188
stopped,bundle,org.eclipse.dltk.mod.javascript.debug,1.0.0.201105260911,"org.eclipse.dltk.mod.javascript.debug",1324843814189
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1324843814189
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.moz,2.4.2.r36x201110181233,"com.google.gdt.eclipse.designer.hosted.2_0.moz",1324843814189
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.webkit,2.4.2.r36x201110181233,"com.google.gdt.eclipse.designer.hosted.2_0.webkit",1324843814190
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0,2.4.2.r36x201110181233,"com.google.gdt.eclipse.designer.hosted.2_0",1324843814191
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2.moz,2.4.2.r36x201110181233,"com.google.gdt.eclipse.designer.hosted.2_2.moz",1324843814192
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2.webkit,2.4.2.r36x201110181233,"com.google.gdt.eclipse.designer.hosted.2_2.webkit",1324843814192
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.4.2.r36x201110181233,"com.google.gdt.eclipse.designer.hosted.2_2",1324843814193
stopped,bundle,com.google.gdt.eclipse.designer.hosted,2.4.2.r36x201110181233,"com.google.gdt.eclipse.designer.hosted",1324843814194
stopped,bundle,org.eclipse.wb.core.databinding.xml,1.2.0.r36x201109270326,"org.eclipse.wb.core.databinding.xml",1324843814194
stopped,bundle,org.eclipse.wb.swing.databinding,1.2.0.r36x201109270434,"org.eclipse.wb.swing.databinding",1324843814195
stopped,bundle,org.eclipse.wb.core.databinding,1.2.0.r36x201109270310,"org.eclipse.wb.core.databinding",1324843814196
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.2.0.r36x201109270434,"org.eclipse.wb.swing.FormLayout",1324843814197
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.2.0.r36x201109270434,"org.eclipse.wb.swing.MigLayout",1324843814197
stopped,bundle,org.eclipse.wb.swing.java6,1.2.0.r36x201109270434,"org.eclipse.wb.swing.java6",1324843814198
stopped,bundle,org.eclipse.wb.swing.jsr296,1.2.0.r36x201109270434,"org.eclipse.wb.swing.jsr296",1324843814199
stopped,bundle,org.eclipse.wb.swing,1.2.0.r36x201109270434,"org.eclipse.wb.swing",1324843814200
stopped,bundle,org.eclipse.wb.core.ui,1.2.0.r36x201109270333,"org.eclipse.wb.core.ui",1324843814200
stopped,bundle,org.eclipse.wb.core.xml,1.2.0.r36x201109270326,"org.eclipse.wb.core.xml",1324843814201
stopped,bundle,org.eclipse.wb.css,1.2.0.r36x201109270317,"org.eclipse.wb.css",1324843814202
stopped,bundle,org.eclipse.wb.layout.group,1.2.0.r36x201109270343,"org.eclipse.wb.layout.group",1324843814203
stopped,bundle,org.eclipse.wb.os.linux,1.2.0.r36x201109270310,"org.eclipse.wb.os.linux",1324843814203
stopped,bundle,org.eclipse.wb.swt,1.2.0.r36x201109270414,"org.eclipse.wb.swt",1324843814205
stopped,bundle,org.eclipse.wb.core,1.2.0.r36x201109270310,"org.eclipse.wb.core",1324843814205
stopped,bundle,org.ebayopensource.vjet.eclipse.ui.html,1.0.0.201105260911,"org.ebayopensource.vjet.eclipse.ui.html",1324843814206
stopped,bundle,org.ebayopensource.vjet.eclipse.ui,1.0.0.201105260911,"org.ebayopensource.vjet.eclipse.ui",1324843814206
stopped,bundle,org.eclipse.dltk.mod.javascript.jdt.integration,1.0.0.201105260911,"org.eclipse.dltk.mod.javascript.jdt.integration",1324843814206
stopped,bundle,org.eclipse.dltk.mod.javascript.ui,1.0.0.201105260911,"org.eclipse.dltk.mod.javascript.ui",1324843814206
stopped,bundle,org.eclipse.dltk.mod.debug.ui,1.0.0.201105260911,"org.eclipse.dltk.mod.debug.ui",1324843814207
stopped,bundle,org.eclipse.dltk.mod.validators.ui,1.0.0.201105260911,"org.eclipse.dltk.mod.validators.ui",1324843814207
stopped,bundle,org.eclipse.dltk.mod.ui,1.0.0.201105260911,"org.eclipse.dltk.mod.ui",1324843814207
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1324843814207
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1324843814208
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1324843814210
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1324843814212
